sl_no,branch,sem,code,course_name,reg_no,name,credits
252,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243248,Kavya N,3
253,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243248,Kavya N,3
254,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243248,Kavya N,3
255,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243248,Kavya N,3
256,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243248,Kavya N,3
257,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243248,Kavya N,3
258,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243252,Jayant K,3
259,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243252,Jayant K,3
260,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243252,Jayant K,3
261,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243252,Jayant K,3
262,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243252,Jayant K,3
263,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243252,Jayant K,3
264,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243028,Harini A,3
265,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243028,Harini A,3
266,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243028,Harini A,3
267,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243028,Harini A,3
268,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243028,Harini A,3
269,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243028,Harini A,3
270,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243101,Kavya R,3
271,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243101,Kavya R,3
272,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243101,Kavya R,3
273,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243101,Kavya R,3
274,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243101,Kavya R,3
275,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243101,Kavya R,3
276,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243017,Rahul N,3
277,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243017,Rahul N,3
278,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243017,Rahul N,3
279,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243017,Rahul N,3
280,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243017,Rahul N,3
281,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243017,Rahul N,3
282,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243027,Pavithra S,3
283,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243027,Pavithra S,3
284,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243027,Pavithra S,3
285,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243027,Pavithra S,3
286,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243027,Pavithra S,3
287,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243027,Pavithra S,3
288,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243044,Jayant S,3
289,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243044,Jayant S,3
290,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243044,Jayant S,3
291,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243044,Jayant S,3
292,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243044,Jayant S,3
293,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243044,Jayant S,3
294,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243060,Ishwarya T,3
295,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243060,Ishwarya T,3
296,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243060,Ishwarya T,3
297,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243060,Ishwarya T,3
298,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243060,Ishwarya T,3
299,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243060,Ishwarya T,3
300,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243186,Swetha V,3
301,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243186,Swetha V,3
302,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243186,Swetha V,3
303,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243186,Swetha V,3
304,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243186,Swetha V,3
305,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243186,Swetha V,3
306,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243105,Vidyut N,3
307,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243105,Vidyut N,3
308,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243105,Vidyut N,3
309,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243105,Vidyut N,3
310,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243105,Vidyut N,3
311,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243105,Vidyut N,3
312,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243177,Vidyut N,3
313,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243177,Vidyut N,3
314,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243177,Vidyut N,3
315,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243177,Vidyut N,3
316,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243177,Vidyut N,3
317,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243177,Vidyut N,3
318,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243209,Lakshmi R,3
319,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243209,Lakshmi R,3
320,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243209,Lakshmi R,3
321,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243209,Lakshmi R,3
322,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243209,Lakshmi R,3
323,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243209,Lakshmi R,3
324,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243211,Elango T,3
325,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243211,Elango T,3
326,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243211,Elango T,3
327,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243211,Elango T,3
328,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243211,Elango T,3
329,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243211,Elango T,3
330,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722825243216,Rahul K,3
331,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722825243216,Rahul K,3
332,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722825243216,Rahul K,3
333,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722825243216,Rahul K,3
334,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722825243216,Rahul K,3
335,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722825243216,Rahul K,3
336,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243132,Bhavana K,3
337,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243132,Bhavana K,3
338,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243132,Bhavana K,3
339,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243132,Bhavana K,3
340,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243132,Bhavana K,3
341,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243132,Bhavana K,3
342,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243021,Elango S,3
343,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243021,Elango S,3
344,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243021,Elango S,3
345,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243021,Elango S,3
346,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243021,Elango S,3
347,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243021,Elango S,3
348,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243046,Naveen A,3
349,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243046,Naveen A,3
350,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243046,Naveen A,3
351,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243046,Naveen A,3
352,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243046,Naveen A,3
353,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243046,Naveen A,3
354,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243077,Chandran N,3
355,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243077,Chandran N,3
356,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243077,Chandran N,3
357,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243077,Chandran N,3
358,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243077,Chandran N,3
359,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243077,Chandran N,3
360,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243101,Manoj A,3
361,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243101,Manoj A,3
362,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243101,Manoj A,3
363,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243101,Manoj A,3
364,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243101,Manoj A,3
365,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243101,Manoj A,3
366,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243126,Pavithra T,3
367,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243126,Pavithra T,3
368,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243126,Pavithra T,3
369,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243126,Pavithra T,3
370,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243126,Pavithra T,3
371,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243126,Pavithra T,3
372,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243135,Jayant T,3
373,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243135,Jayant T,3
374,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243135,Jayant T,3
375,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243135,Jayant T,3
376,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243135,Jayant T,3
377,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243135,Jayant T,3
378,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243176,Aravind K,3
379,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243176,Aravind K,3
380,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243176,Aravind K,3
381,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243176,Aravind K,3
382,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243176,Aravind K,3
383,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243176,Aravind K,3
384,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243190,Swetha V,3
385,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243190,Swetha V,3
386,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243190,Swetha V,3
387,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243190,Swetha V,3
388,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243190,Swetha V,3
389,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243190,Swetha V,3
390,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243200,Kavya K,3
391,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243200,Kavya K,3
392,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243200,Kavya K,3
393,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243200,Kavya K,3
394,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243200,Kavya K,3
395,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243200,Kavya K,3
396,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243211,Karthik N,3
397,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243211,Karthik N,3
398,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243211,Karthik N,3
399,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243211,Karthik N,3
400,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243211,Karthik N,3
401,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243211,Karthik N,3
402,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243221,Gokul B,3
403,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243221,Gokul B,3
404,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243221,Gokul B,3
405,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243221,Gokul B,3
406,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243221,Gokul B,3
407,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243221,Gokul B,3
408,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243227,Aravind V,3
409,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243227,Aravind V,3
410,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243227,Aravind V,3
411,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243227,Aravind V,3
412,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243227,Aravind V,3
413,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243227,Aravind V,3
414,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243230,Sanjay S,3
415,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243230,Sanjay S,3
416,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243230,Sanjay S,3
417,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243230,Sanjay S,3
418,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243230,Sanjay S,3
419,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243230,Sanjay S,3
420,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243137,Sanjay K,3
421,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243137,Sanjay K,3
422,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243137,Sanjay K,3
423,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243137,Sanjay K,3
424,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243137,Sanjay K,3
425,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243137,Sanjay K,3
426,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243254,Karthik T,3
427,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243254,Karthik T,3
428,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243254,Karthik T,3
429,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243254,Karthik T,3
430,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243254,Karthik T,3
431,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243254,Karthik T,3
432,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243306,Yash R,3
433,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243306,Yash R,3
434,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243306,Yash R,3
435,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243306,Yash R,3
436,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243306,Yash R,3
437,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243306,Yash R,3
438,AI&DS,5,U23AD401,U23AD401 - Artificial Intelligence & Data Science (Sem 5),722824243093,Elango P,3
439,AI&DS,5,U23AD484,U23AD484 - Artificial Intelligence & Data Science (Sem 5),722824243093,Elango P,3
440,AI&DS,5,U23IT484,U23IT484 - Information Technology & Cloud Systems (Sem 5),722824243093,Elango P,3
441,AI&DS,5,U23AM491,U23AM491 - Machine Learning & Neural Networks (Sem 5),722824243093,Elango P,3
442,AI&DS,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722824243093,Elango P,3
443,AI&DS,5,U23EC384,U23EC384 - Electronics & Communication Systems (Sem 5),722824243093,Elango P,3
444,AI&DS,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722823243049,Gokul T,3
445,AI&DS,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722823243049,Gokul T,3
446,AI&DS,7,U23AM586,U23AM586 - Machine Learning & Neural Networks (Sem 7),722823243049,Gokul T,3
447,AI&DS,7,U23OME06,U23OME06 - AI&DS Core Subject (Sem 7),722823243049,Gokul T,3
448,AI&DS,7,U23AD511,U23AD511 - Artificial Intelligence & Data Science (Sem 7),722823243049,Gokul T,3
449,AI&DS,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722823243080,Sanjay M,3
