name,reg_no,course_code,course_name,semester,branch,section,difficulty
Tamil Ramasamy,24CS073,EN101,English Communication,1,CSE,A,easy
Tamil Ramasamy,24CS073,CS102,Digital Fundamentals,1,CSE,A,medium
Arun Natarajan,24CS074,MA101,Engineering Mathematics I,1,CSE,A,medium
Arun Natarajan,24CS074,PH101,Engineering Physics,1,CSE,A,easy
Arun Natarajan,24CS074,CS101,Problem Solving & C,1,CSE,A,hard
Arun Natarajan,24CS074,EN101,English Communication,1,CSE,A,easy
Arun Natarajan,24CS074,CS102,Digital Fundamentals,1,CSE,A,medium
Pranav Venkatesh,24CS075,MA101,Engineering Mathematics I,1,CSE,A,medium
Pranav Venkatesh,24CS075,PH101,Engineering Physics,1,CSE,A,easy
Pranav Venkatesh,24CS075,CS101,Problem Solving & C,1,CSE,A,hard
Pranav Venkatesh,24CS075,EN101,English Communication,1,CSE,A,easy
Pranav Venkatesh,24CS075,CS102,Digital Fundamentals,1,CSE,A,medium
Ishaan Sundar,24CS076,MA101,Engineering Mathematics I,1,CSE,B,medium
Ishaan Sundar,24CS076,PH101,Engineering Physics,1,CSE,B,easy
Ishaan Sundar,24CS076,CS101,Problem Solving & C,1,CSE,B,hard
Ishaan Sundar,24CS076,EN101,English Communication,1,CSE,B,easy
Ishaan Sundar,24CS076,CS102,Digital Fundamentals,1,CSE,B,medium
Jayesh Raghavan,24CS077,MA101,Engineering Mathematics I,1,CSE,B,medium
Jayesh Raghavan,24CS077,PH101,Engineering Physics,1,CSE,B,easy
Jayesh Raghavan,24CS077,CS101,Problem Solving & C,1,CSE,B,hard
Jayesh Raghavan,24CS077,EN101,English Communication,1,CSE,B,easy
Jayesh Raghavan,24CS077,CS102,Digital Fundamentals,1,CSE,B,medium
Rahul Raghavan,24CS078,MA101,Engineering Mathematics I,1,CSE,B,medium
Rahul Raghavan,24CS078,PH101,Engineering Physics,1,CSE,B,easy
Rahul Raghavan,24CS078,CS101,Problem Solving & C,1,CSE,B,hard
Rahul Raghavan,24CS078,EN101,English Communication,1,CSE,B,easy
Rahul Raghavan,24CS078,CS102,Digital Fundamentals,1,CSE,B,medium
Shruti Singh,24CS079,MA101,Engineering Mathematics I,1,CSE,B,medium
Shruti Singh,24CS079,PH101,Engineering Physics,1,CSE,B,easy
Shruti Singh,24CS079,CS101,Problem Solving & C,1,CSE,B,hard
Shruti Singh,24CS079,EN101,English Communication,1,CSE,B,easy
Shruti Singh,24CS079,CS102,Digital Fundamentals,1,CSE,B,medium
Ramya Selvam,24CS080,MA101,Engineering Mathematics I,1,CSE,B,medium
Ramya Selvam,24CS080,PH101,Engineering Physics,1,CSE,B,easy
Ramya Selvam,24CS080,CS101,Problem Solving & C,1,CSE,B,hard
Ramya Selvam,24CS080,EN101,English Communication,1,CSE,B,easy
Ramya Selvam,24CS080,CS102,Digital Fundamentals,1,CSE,B,medium
Krithika Pandian,24CS081,MA101,Engineering Mathematics I,1,CSE,B,medium
Krithika Pandian,24CS081,PH101,Engineering Physics,1,CSE,B,easy
Krithika Pandian,24CS081,CS101,Problem Solving & C,1,CSE,B,hard
Krithika Pandian,24CS081,EN101,English Communication,1,CSE,B,easy
Krithika Pandian,24CS081,CS102,Digital Fundamentals,1,CSE,B,medium
Aarav Chandrasekaran,24CS082,MA101,Engineering Mathematics I,1,CSE,B,medium
Aarav Chandrasekaran,24CS082,PH101,Engineering Physics,1,CSE,B,easy
Aarav Chandrasekaran,24CS082,CS101,Problem Solving & C,1,CSE,B,hard
Aarav Chandrasekaran,24CS082,EN101,English Communication,1,CSE,B,easy
Aarav Chandrasekaran,24CS082,CS102,Digital Fundamentals,1,CSE,B,medium
Priya Natarajan,24CS083,MA101,Engineering Mathematics I,1,CSE,B,medium
Priya Natarajan,24CS083,PH101,Engineering Physics,1,CSE,B,easy
Priya Natarajan,24CS083,CS101,Problem Solving & C,1,CSE,B,hard
Priya Natarajan,24CS083,EN101,English Communication,1,CSE,B,easy
Priya Natarajan,24CS083,CS102,Digital Fundamentals,1,CSE,B,medium
Lakshmi Natarajan,24CS084,MA101,Engineering Mathematics I,1,CSE,B,medium
Lakshmi Natarajan,24CS084,PH101,Engineering Physics,1,CSE,B,easy
Lakshmi Natarajan,24CS084,CS101,Problem Solving & C,1,CSE,B,hard
Lakshmi Natarajan,24CS084,EN101,English Communication,1,CSE,B,easy
Lakshmi Natarajan,24CS084,CS102,Digital Fundamentals,1,CSE,B,medium
Harish Palaniswamy,24CS085,MA101,Engineering Mathematics I,1,CSE,B,medium
Harish Palaniswamy,24CS085,PH101,Engineering Physics,1,CSE,B,easy
Harish Palaniswamy,24CS085,CS101,Problem Solving & C,1,CSE,B,hard
Harish Palaniswamy,24CS085,EN101,English Communication,1,CSE,B,easy
Harish Palaniswamy,24CS085,CS102,Digital Fundamentals,1,CSE,B,medium
Ravi Muthukumar,24CS086,MA101,Engineering Mathematics I,1,CSE,B,medium
Ravi Muthukumar,24CS086,PH101,Engineering Physics,1,CSE,B,easy
Ravi Muthukumar,24CS086,CS101,Problem Solving & C,1,CSE,B,hard
Ravi Muthukumar,24CS086,EN101,English Communication,1,CSE,B,easy
Ravi Muthukumar,24CS086,CS102,Digital Fundamentals,1,CSE,B,medium
Fathima Ramasamy,24CS087,MA101,Engineering Mathematics I,1,CSE,B,medium
Fathima Ramasamy,24CS087,PH101,Engineering Physics,1,CSE,B,easy
Fathima Ramasamy,24CS087,CS101,Problem Solving & C,1,CSE,B,hard
Fathima Ramasamy,24CS087,EN101,English Communication,1,CSE,B,easy
Fathima Ramasamy,24CS087,CS102,Digital Fundamentals,1,CSE,B,medium
Meena Reddy,24CS088,MA101,Engineering Mathematics I,1,CSE,B,medium
Meena Reddy,24CS088,PH101,Engineering Physics,1,CSE,B,easy
Meena Reddy,24CS088,CS101,Problem Solving & C,1,CSE,B,hard
Meena Reddy,24CS088,EN101,English Communication,1,CSE,B,easy
Meena Reddy,24CS088,CS102,Digital Fundamentals,1,CSE,B,medium
Swetha Raghavan,24CS089,MA101,Engineering Mathematics I,1,CSE,B,medium
Swetha Raghavan,24CS089,PH101,Engineering Physics,1,CSE,B,easy
Swetha Raghavan,24CS089,CS101,Problem Solving & C,1,CSE,B,hard
Swetha Raghavan,24CS089,EN101,English Communication,1,CSE,B,easy
Swetha Raghavan,24CS089,CS102,Digital Fundamentals,1,CSE,B,medium
Krithika Venkatesh,24CS090,MA101,Engineering Mathematics I,1,CSE,B,medium
Krithika Venkatesh,24CS090,PH101,Engineering Physics,1,CSE,B,easy
Krithika Venkatesh,24CS090,CS101,Problem Solving & C,1,CSE,B,hard
Krithika Venkatesh,24CS090,EN101,English Communication,1,CSE,B,easy
Krithika Venkatesh,24CS090,CS102,Digital Fundamentals,1,CSE,B,medium
Indira Thangavel,24CS091,MA101,Engineering Mathematics I,1,CSE,B,medium
Indira Thangavel,24CS091,PH101,Engineering Physics,1,CSE,B,easy
Indira Thangavel,24CS091,CS101,Problem Solving & C,1,CSE,B,hard
Indira Thangavel,24CS091,EN101,English Communication,1,CSE,B,easy
Indira Thangavel,24CS091,CS102,Digital Fundamentals,1,CSE,B,medium
Aarav Ramasamy,24CS092,MA101,Engineering Mathematics I,1,CSE,B,medium
Aarav Ramasamy,24CS092,PH101,Engineering Physics,1,CSE,B,easy
Aarav Ramasamy,24CS092,CS101,Problem Solving & C,1,CSE,B,hard
Aarav Ramasamy,24CS092,EN101,English Communication,1,CSE,B,easy
Aarav Ramasamy,24CS092,CS102,Digital Fundamentals,1,CSE,B,medium
Saravanan Arumugam,24CS093,MA101,Engineering Mathematics I,1,CSE,B,medium
Saravanan Arumugam,24CS093,PH101,Engineering Physics,1,CSE,B,easy
Saravanan Arumugam,24CS093,CS101,Problem Solving & C,1,CSE,B,hard
Saravanan Arumugam,24CS093,EN101,English Communication,1,CSE,B,easy
Saravanan Arumugam,24CS093,CS102,Digital Fundamentals,1,CSE,B,medium
Akash Singh,24CS094,MA101,Engineering Mathematics I,1,CSE,B,medium
Akash Singh,24CS094,PH101,Engineering Physics,1,CSE,B,easy
Akash Singh,24CS094,CS101,Problem Solving & C,1,CSE,B,hard
Akash Singh,24CS094,EN101,English Communication,1,CSE,B,easy
Akash Singh,24CS094,CS102,Digital Fundamentals,1,CSE,B,medium
Suresh Duraisamy,24CS095,MA101,Engineering Mathematics I,1,CSE,B,medium
Suresh Duraisamy,24CS095,PH101,Engineering Physics,1,CSE,B,easy
Suresh Duraisamy,24CS095,CS101,Problem Solving & C,1,CSE,B,hard
Suresh Duraisamy,24CS095,EN101,English Communication,1,CSE,B,easy
Suresh Duraisamy,24CS095,CS102,Digital Fundamentals,1,CSE,B,medium
Rohit Iyer,24CS096,MA101,Engineering Mathematics I,1,CSE,B,medium
Rohit Iyer,24CS096,PH101,Engineering Physics,1,CSE,B,easy
Rohit Iyer,24CS096,CS101,Problem Solving & C,1,CSE,B,hard
Rohit Iyer,24CS096,EN101,English Communication,1,CSE,B,easy
Rohit Iyer,24CS096,CS102,Digital Fundamentals,1,CSE,B,medium
Bhavya Iyer,24CS097,MA101,Engineering Mathematics I,1,CSE,B,medium
Bhavya Iyer,24CS097,PH101,Engineering Physics,1,CSE,B,easy
Bhavya Iyer,24CS097,CS101,Problem Solving & C,1,CSE,B,hard
Bhavya Iyer,24CS097,EN101,English Communication,1,CSE,B,easy
Bhavya Iyer,24CS097,CS102,Digital Fundamentals,1,CSE,B,medium
Nandhini Patel,24CS098,MA101,Engineering Mathematics I,1,CSE,B,medium
Nandhini Patel,24CS098,PH101,Engineering Physics,1,CSE,B,easy
Nandhini Patel,24CS098,CS101,Problem Solving & C,1,CSE,B,hard
Nandhini Patel,24CS098,EN101,English Communication,1,CSE,B,easy
Nandhini Patel,24CS098,CS102,Digital Fundamentals,1,CSE,B,medium
Divya Chandrasekaran,24CS099,MA101,Engineering Mathematics I,1,CSE,B,medium
Divya Chandrasekaran,24CS099,PH101,Engineering Physics,1,CSE,B,easy
Divya Chandrasekaran,24CS099,CS101,Problem Solving & C,1,CSE,B,hard
Divya Chandrasekaran,24CS099,EN101,English Communication,1,CSE,B,easy
Divya Chandrasekaran,24CS099,CS102,Digital Fundamentals,1,CSE,B,medium
Dhanush Muthukumar,24CS100,MA101,Engineering Mathematics I,1,CSE,B,medium
Dhanush Muthukumar,24CS100,PH101,Engineering Physics,1,CSE,B,easy
Dhanush Muthukumar,24CS100,CS101,Problem Solving & C,1,CSE,B,hard
Dhanush Muthukumar,24CS100,EN101,English Communication,1,CSE,B,easy
Dhanush Muthukumar,24CS100,CS102,Digital Fundamentals,1,CSE,B,medium
Deepak Raghavan,24CS101,MA101,Engineering Mathematics I,1,CSE,B,medium
Deepak Raghavan,24CS101,PH101,Engineering Physics,1,CSE,B,easy
Deepak Raghavan,24CS101,CS101,Problem Solving & C,1,CSE,B,hard
Deepak Raghavan,24CS101,EN101,English Communication,1,CSE,B,easy
Deepak Raghavan,24CS101,CS102,Digital Fundamentals,1,CSE,B,medium
Jayesh Raghavan,24CS102,MA101,Engineering Mathematics I,1,CSE,B,medium
Jayesh Raghavan,24CS102,PH101,Engineering Physics,1,CSE,B,easy
Jayesh Raghavan,24CS102,CS101,Problem Solving & C,1,CSE,B,hard
Jayesh Raghavan,24CS102,EN101,English Communication,1,CSE,B,easy
Jayesh Raghavan,24CS102,CS102,Digital Fundamentals,1,CSE,B,medium
Karthik Reddy,24CS103,MA101,Engineering Mathematics I,1,CSE,B,medium
Karthik Reddy,24CS103,PH101,Engineering Physics,1,CSE,B,easy
Karthik Reddy,24CS103,CS101,Problem Solving & C,1,CSE,B,hard
Karthik Reddy,24CS103,EN101,English Communication,1,CSE,B,easy
Karthik Reddy,24CS103,CS102,Digital Fundamentals,1,CSE,B,medium
Balaji Venkatesh,24CS104,MA101,Engineering Mathematics I,1,CSE,B,medium
Balaji Venkatesh,24CS104,PH101,Engineering Physics,1,CSE,B,easy
Balaji Venkatesh,24CS104,CS101,Problem Solving & C,1,CSE,B,hard
Balaji Venkatesh,24CS104,EN101,English Communication,1,CSE,B,easy
Balaji Venkatesh,24CS104,CS102,Digital Fundamentals,1,CSE,B,medium
Kumar Menon,24CS105,MA101,Engineering Mathematics I,1,CSE,B,medium
Kumar Menon,24CS105,PH101,Engineering Physics,1,CSE,B,easy
Kumar Menon,24CS105,CS101,Problem Solving & C,1,CSE,B,hard
Kumar Menon,24CS105,EN101,English Communication,1,CSE,B,easy
Kumar Menon,24CS105,CS102,Digital Fundamentals,1,CSE,B,medium
Indira Palaniswamy,24CS106,MA101,Engineering Mathematics I,1,CSE,B,medium
Indira Palaniswamy,24CS106,PH101,Engineering Physics,1,CSE,B,easy
Indira Palaniswamy,24CS106,CS101,Problem Solving & C,1,CSE,B,hard
Indira Palaniswamy,24CS106,EN101,English Communication,1,CSE,B,easy
Indira Palaniswamy,24CS106,CS102,Digital Fundamentals,1,CSE,B,medium
Tamilarasi Selvam,24CS107,MA101,Engineering Mathematics I,1,CSE,B,medium
Tamilarasi Selvam,24CS107,PH101,Engineering Physics,1,CSE,B,easy
Tamilarasi Selvam,24CS107,CS101,Problem Solving & C,1,CSE,B,hard
Tamilarasi Selvam,24CS107,EN101,English Communication,1,CSE,B,easy
Tamilarasi Selvam,24CS107,CS102,Digital Fundamentals,1,CSE,B,medium
Nandini Thangavel,24CS108,MA101,Engineering Mathematics I,1,CSE,B,medium
Nandini Thangavel,24CS108,PH101,Engineering Physics,1,CSE,B,easy
Nandini Thangavel,24CS108,CS101,Problem Solving & C,1,CSE,B,hard
Nandini Thangavel,24CS108,EN101,English Communication,1,CSE,B,easy
Nandini Thangavel,24CS108,CS102,Digital Fundamentals,1,CSE,B,medium
Kiran Raghavan,24CS109,MA101,Engineering Mathematics I,1,CSE,B,medium
Kiran Raghavan,24CS109,PH101,Engineering Physics,1,CSE,B,easy
Kiran Raghavan,24CS109,CS101,Problem Solving & C,1,CSE,B,hard
Kiran Raghavan,24CS109,EN101,English Communication,1,CSE,B,easy
Kiran Raghavan,24CS109,CS102,Digital Fundamentals,1,CSE,B,medium
Meena Anand,24CS110,MA101,Engineering Mathematics I,1,CSE,B,medium
Meena Anand,24CS110,PH101,Engineering Physics,1,CSE,B,easy
Meena Anand,24CS110,CS101,Problem Solving & C,1,CSE,B,hard
Meena Anand,24CS110,EN101,English Communication,1,CSE,B,easy
Meena Anand,24CS110,CS102,Digital Fundamentals,1,CSE,B,medium
Rohit Murugan,24CS111,MA101,Engineering Mathematics I,1,CSE,B,medium
Rohit Murugan,24CS111,PH101,Engineering Physics,1,CSE,B,easy
Rohit Murugan,24CS111,CS101,Problem Solving & C,1,CSE,B,hard
Rohit Murugan,24CS111,EN101,English Communication,1,CSE,B,easy
Rohit Murugan,24CS111,CS102,Digital Fundamentals,1,CSE,B,medium
Swetha Pandian,24CS112,MA101,Engineering Mathematics I,1,CSE,B,medium
Swetha Pandian,24CS112,PH101,Engineering Physics,1,CSE,B,easy
Swetha Pandian,24CS112,CS101,Problem Solving & C,1,CSE,B,hard
Swetha Pandian,24CS112,EN101,English Communication,1,CSE,B,easy
Swetha Pandian,24CS112,CS102,Digital Fundamentals,1,CSE,B,medium
Hema Pandian,24CS113,MA101,Engineering Mathematics I,1,CSE,B,medium
Hema Pandian,24CS113,PH101,Engineering Physics,1,CSE,B,easy
Hema Pandian,24CS113,CS101,Problem Solving & C,1,CSE,B,hard
Hema Pandian,24CS113,EN101,English Communication,1,CSE,B,easy
Hema Pandian,24CS113,CS102,Digital Fundamentals,1,CSE,B,medium
Ishita Iyer,24CS114,MA101,Engineering Mathematics I,1,CSE,B,medium
Ishita Iyer,24CS114,PH101,Engineering Physics,1,CSE,B,easy
Ishita Iyer,24CS114,CS101,Problem Solving & C,1,CSE,B,hard
Ishita Iyer,24CS114,EN101,English Communication,1,CSE,B,easy
Ishita Iyer,24CS114,CS102,Digital Fundamentals,1,CSE,B,medium
Naveen Patel,24CS115,MA101,Engineering Mathematics I,1,CSE,B,medium
Naveen Patel,24CS115,PH101,Engineering Physics,1,CSE,B,easy
Naveen Patel,24CS115,CS101,Problem Solving & C,1,CSE,B,hard
Naveen Patel,24CS115,EN101,English Communication,1,CSE,B,easy
Naveen Patel,24CS115,CS102,Digital Fundamentals,1,CSE,B,medium
Shruti Kumar,24CS116,MA101,Engineering Mathematics I,1,CSE,B,medium
Shruti Kumar,24CS116,PH101,Engineering Physics,1,CSE,B,easy
Shruti Kumar,24CS116,CS101,Problem Solving & C,1,CSE,B,hard
Shruti Kumar,24CS116,EN101,English Communication,1,CSE,B,easy
Shruti Kumar,24CS116,CS102,Digital Fundamentals,1,CSE,B,medium
Ragul Venkatesh,24CS117,MA101,Engineering Mathematics I,1,CSE,B,medium
Ragul Venkatesh,24CS117,PH101,Engineering Physics,1,CSE,B,easy
Ragul Venkatesh,24CS117,CS101,Problem Solving & C,1,CSE,B,hard
Ragul Venkatesh,24CS117,EN101,English Communication,1,CSE,B,easy
Ragul Venkatesh,24CS117,CS102,Digital Fundamentals,1,CSE,B,medium
Nithya Balasubramanian,24CS118,MA101,Engineering Mathematics I,1,CSE,B,medium
Nithya Balasubramanian,24CS118,PH101,Engineering Physics,1,CSE,B,easy
Nithya Balasubramanian,24CS118,CS101,Problem Solving & C,1,CSE,B,hard
Nithya Balasubramanian,24CS118,EN101,English Communication,1,CSE,B,easy
Nithya Balasubramanian,24CS118,CS102,Digital Fundamentals,1,CSE,B,medium
Naveen Kumar,24CS119,MA101,Engineering Mathematics I,1,CSE,B,medium
Naveen Kumar,24CS119,PH101,Engineering Physics,1,CSE,B,easy
Naveen Kumar,24CS119,CS101,Problem Solving & C,1,CSE,B,hard
Naveen Kumar,24CS119,EN101,English Communication,1,CSE,B,easy
Naveen Kumar,24CS119,CS102,Digital Fundamentals,1,CSE,B,medium
Deepika Anand,24CS120,MA101,Engineering Mathematics I,1,CSE,B,medium
Deepika Anand,24CS120,PH101,Engineering Physics,1,CSE,B,easy
Deepika Anand,24CS120,CS101,Problem Solving & C,1,CSE,B,hard
Deepika Anand,24CS120,EN101,English Communication,1,CSE,B,easy
Deepika Anand,24CS120,CS102,Digital Fundamentals,1,CSE,B,medium
Bhavya Iyer,24CS121,MA101,Engineering Mathematics I,1,CSE,B,medium
Bhavya Iyer,24CS121,PH101,Engineering Physics,1,CSE,B,easy
Bhavya Iyer,24CS121,CS101,Problem Solving & C,1,CSE,B,hard
Bhavya Iyer,24CS121,EN101,English Communication,1,CSE,B,easy
Bhavya Iyer,24CS121,CS102,Digital Fundamentals,1,CSE,B,medium
Deepak Duraisamy,24CS122,MA101,Engineering Mathematics I,1,CSE,B,medium
Deepak Duraisamy,24CS122,PH101,Engineering Physics,1,CSE,B,easy
Deepak Duraisamy,24CS122,CS101,Problem Solving & C,1,CSE,B,hard
Deepak Duraisamy,24CS122,EN101,English Communication,1,CSE,B,easy
Deepak Duraisamy,24CS122,CS102,Digital Fundamentals,1,CSE,B,medium
Anjali Palaniswamy,24CS123,MA101,Engineering Mathematics I,1,CSE,B,medium
Anjali Palaniswamy,24CS123,PH101,Engineering Physics,1,CSE,B,easy
Anjali Palaniswamy,24CS123,CS101,Problem Solving & C,1,CSE,B,hard
Anjali Palaniswamy,24CS123,EN101,English Communication,1,CSE,B,easy
Anjali Palaniswamy,24CS123,CS102,Digital Fundamentals,1,CSE,B,medium
Sathish Patel,24CS124,MA101,Engineering Mathematics I,1,CSE,B,medium
Sathish Patel,24CS124,PH101,Engineering Physics,1,CSE,B,easy
Sathish Patel,24CS124,CS101,Problem Solving & C,1,CSE,B,hard
Sathish Patel,24CS124,EN101,English Communication,1,CSE,B,easy
Sathish Patel,24CS124,CS102,Digital Fundamentals,1,CSE,B,medium
Gokul Iyer,24CS125,MA101,Engineering Mathematics I,1,CSE,B,medium
Gokul Iyer,24CS125,PH101,Engineering Physics,1,CSE,B,easy
Gokul Iyer,24CS125,CS101,Problem Solving & C,1,CSE,B,hard
Gokul Iyer,24CS125,EN101,English Communication,1,CSE,B,easy
Gokul Iyer,24CS125,CS102,Digital Fundamentals,1,CSE,B,medium
Raja Sundar,24CS126,MA101,Engineering Mathematics I,1,CSE,B,medium
Raja Sundar,24CS126,PH101,Engineering Physics,1,CSE,B,easy
Raja Sundar,24CS126,CS101,Problem Solving & C,1,CSE,B,hard
Raja Sundar,24CS126,EN101,English Communication,1,CSE,B,easy
Raja Sundar,24CS126,CS102,Digital Fundamentals,1,CSE,B,medium
Dhanush Pillai,24CS127,MA101,Engineering Mathematics I,1,CSE,B,medium
Dhanush Pillai,24CS127,PH101,Engineering Physics,1,CSE,B,easy
Dhanush Pillai,24CS127,CS101,Problem Solving & C,1,CSE,B,hard
Dhanush Pillai,24CS127,EN101,English Communication,1,CSE,B,easy
Dhanush Pillai,24CS127,CS102,Digital Fundamentals,1,CSE,B,medium
Kiran Reddy,24CS128,MA101,Engineering Mathematics I,1,CSE,B,medium
Kiran Reddy,24CS128,PH101,Engineering Physics,1,CSE,B,easy
Kiran Reddy,24CS128,CS101,Problem Solving & C,1,CSE,B,hard
Kiran Reddy,24CS128,EN101,English Communication,1,CSE,B,easy
Kiran Reddy,24CS128,CS102,Digital Fundamentals,1,CSE,B,medium
Oviya Balasubramanian,24CS129,MA101,Engineering Mathematics I,1,CSE,B,medium
Oviya Balasubramanian,24CS129,PH101,Engineering Physics,1,CSE,B,easy
Oviya Balasubramanian,24CS129,CS101,Problem Solving & C,1,CSE,B,hard
Oviya Balasubramanian,24CS129,EN101,English Communication,1,CSE,B,easy
Oviya Balasubramanian,24CS129,CS102,Digital Fundamentals,1,CSE,B,medium
Balaji Iyer,24CS130,MA101,Engineering Mathematics I,1,CSE,B,medium
Balaji Iyer,24CS130,PH101,Engineering Physics,1,CSE,B,easy
Balaji Iyer,24CS130,CS101,Problem Solving & C,1,CSE,B,hard
Balaji Iyer,24CS130,EN101,English Communication,1,CSE,B,easy
Balaji Iyer,24CS130,CS102,Digital Fundamentals,1,CSE,B,medium
Balaji Srinivasan,24CS131,MA101,Engineering Mathematics I,1,CSE,B,medium
Balaji Srinivasan,24CS131,PH101,Engineering Physics,1,CSE,B,easy
Balaji Srinivasan,24CS131,CS101,Problem Solving & C,1,CSE,B,hard
Balaji Srinivasan,24CS131,EN101,English Communication,1,CSE,B,easy
Balaji Srinivasan,24CS131,CS102,Digital Fundamentals,1,CSE,B,medium
Vijay Pillai,24CS132,MA101,Engineering Mathematics I,1,CSE,B,medium
Vijay Pillai,24CS132,PH101,Engineering Physics,1,CSE,B,easy
Vijay Pillai,24CS132,CS101,Problem Solving & C,1,CSE,B,hard
Vijay Pillai,24CS132,EN101,English Communication,1,CSE,B,easy
Vijay Pillai,24CS132,CS102,Digital Fundamentals,1,CSE,B,medium
Harini Singh,24CS133,MA101,Engineering Mathematics I,1,CSE,B,medium
Harini Singh,24CS133,PH101,Engineering Physics,1,CSE,B,easy
Harini Singh,24CS133,CS101,Problem Solving & C,1,CSE,B,hard
Harini Singh,24CS133,EN101,English Communication,1,CSE,B,easy
Harini Singh,24CS133,CS102,Digital Fundamentals,1,CSE,B,medium
Vishal Subramaniam,24CS134,MA101,Engineering Mathematics I,1,CSE,B,medium
Vishal Subramaniam,24CS134,PH101,Engineering Physics,1,CSE,B,easy
Vishal Subramaniam,24CS134,CS101,Problem Solving & C,1,CSE,B,hard
Vishal Subramaniam,24CS134,EN101,English Communication,1,CSE,B,easy
Vishal Subramaniam,24CS134,CS102,Digital Fundamentals,1,CSE,B,medium
Vinay Selvam,24CS135,MA101,Engineering Mathematics I,1,CSE,B,medium
Vinay Selvam,24CS135,PH101,Engineering Physics,1,CSE,B,easy
Vinay Selvam,24CS135,CS101,Problem Solving & C,1,CSE,B,hard
Vinay Selvam,24CS135,EN101,English Communication,1,CSE,B,easy
Vinay Selvam,24CS135,CS102,Digital Fundamentals,1,CSE,B,medium
Arun Palaniswamy,24CS136,MA101,Engineering Mathematics I,1,CSE,B,medium
Arun Palaniswamy,24CS136,PH101,Engineering Physics,1,CSE,B,easy
Arun Palaniswamy,24CS136,CS101,Problem Solving & C,1,CSE,B,hard
Arun Palaniswamy,24CS136,EN101,English Communication,1,CSE,B,easy
Arun Palaniswamy,24CS136,CS102,Digital Fundamentals,1,CSE,B,medium
Aryan Sundar,24CS137,MA101,Engineering Mathematics I,1,CSE,B,medium
Aryan Sundar,24CS137,PH101,Engineering Physics,1,CSE,B,easy
Aryan Sundar,24CS137,CS101,Problem Solving & C,1,CSE,B,hard
